Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,New_Item_type,Outlet_Age,Item_Age,Visibility_Avg,Visibility_Ratio,Item_MRP_Log,Item_Weight_x_Item_Visibility,Item_Weight_x_Outlet_Age,MRP_x_Visibility,Visibility_x_Size,Visibility_x_Tier,Visibility_x_OutletType
FDH24,20.7,Low Fat,0.021431134,Baking Goods,157.0288,OUT046,1997,Small,Tier 1,Supermarket Type1,2199.8032,FOOD,16,1989.0,0.0214786924,0.9977857869969776,5.062777294897275,0.44362447380000003,331.2,3.3653052546591997,0.021431134,0.021431134,0.021431134
FDQ26,13.5,Regular,0.068256316,Dairy,60.9562,OUT017,2007,Small,Tier 2,Supermarket Type1,533.3058,FOOD,6,1987.0,0.06794849133333333,1.0045302649201817,4.126427683777662,0.921460266,81.0,4.1606456493592,0.068256316,0.136512632,0.068256316
NCK17,11.0,Low Fat,0.037921860200000004,Health and Hygiene,40.348,OUT019,1985,Small,Tier 1,Grocery Store,79.896,Non-Consumable,28,1996.0,0.0379218602,1.0000000000000002,3.7220240527062383,0.41714046220000006,308.0,1.5300712153496001,0.037921860200000004,0.037921860200000004,0.0
FDO46,9.6,Regular,0.014143673,Snack Foods,187.3872,OUT027,1985,Medium,Tier 3,Supermarket Type3,2836.308,FOOD,28,1967.0,0.0142118288,0.9952042906680667,5.238499419282182,0.1357792608,268.8,2.6503432811856,0.028287346,0.042431019,0.042431019
FDW50,13.1,Low Fat,0.075563757,Dairy,168.1158,OUT035,2004,Small,Tier 2,Supermarket Type1,2005.3896,FOOD,9,1963.0,0.08381780857142858,0.9015238919734513,5.130583687376462,0.9898852167,117.89999999999999,12.7034614590606,0.075563757,0.151127514,0.075563757
FDD29,12.15,Low Fat,0.018439138,Frozen Foods,254.7698,OUT049,1999,Medium,Tier 1,Supermarket Type1,5073.396,FOOD,14,1984.0,0.019973603875,0.9231753125473457,5.544277821189851,0.22403552670000002,170.1,4.6977355004324,0.036878276,0.018439138,0.018439138
FDU26,16.7,Regular,0.074620291,Dairy,120.1782,OUT019,1985,Small,Tier 1,Grocery Store,357.5346,FOOD,28,1987.0,0.05133099514285715,1.4537082476645424,4.797262189470229,1.2461588597,467.59999999999997,8.9677322558562,0.074620291,0.074620291,0.0
FDX04,19.6,Regular,0.041370245,Frozen Foods,46.2376,OUT027,1985,Medium,Tier 3,Supermarket Type3,814.9392,FOOD,28,2009.0,0.04507428322222222,0.9178236910843193,3.855190185635526,0.8108568020000001,548.8000000000001,1.912860840212,0.08274049,0.124110735,0.124110735
FDH31,12.0,Regular,0.020312314,Meat,98.1042,OUT027,1985,Medium,Tier 3,Supermarket Type3,2777.7176,FOOD,28,1982.0,0.0203934135,0.9960232503499231,4.596171821870771,0.24374776800000003,336.0,1.9927233151188002,0.040624628,0.06093694200000001,0.06093694200000001
FDJ45,17.75,Low Fat,0.128532558,Seafood,34.2216,OUT019,1985,Small,Tier 1,Grocery Store,173.108,FOOD,28,1968.0,0.08130400028571429,1.580888487015615,3.5616595307698806,2.2814529045,497.0,4.3985897868528,0.128532558,0.128532558,0.0
FDX55,15.1,Low Fat,0.055195461,Fruits and Vegetables,216.1166,OUT035,2004,Small,Tier 2,Supermarket Type1,5007.4818,FOOD,9,1958.0,0.065644483,0.8408240643771998,5.380434536420838,0.8334514611,135.9,11.9286553667526,0.055195461,0.110390922,0.055195461
FDR02,16.7,Low Fat,0.022065676,Dairy,110.5886,OUT046,1997,Small,Tier 1,Supermarket Type1,1556.6404,FOOD,16,2011.0,0.02422898042857143,0.910714178215258,4.714818894191855,0.36849678919999995,267.2,2.4402122168936,0.022065676,0.022065676,0.022065676
NCP55,14.65,Low Fat,0.011212719,Others,55.6614,OUT045,2002,Small,Tier 2,Supermarket Type1,1049.9666,Non-Consumable,11,1958.0,0.013309760249999998,0.8424433490452994,4.037093202886383,0.16426633335,161.15,0.6241156373466,0.011212719,0.022425438,0.011212719
FDT28,13.3,Low Fat,0.063925726,Frozen Foods,151.8708,OUT017,2007,Small,Tier 2,Supermarket Type1,1655.1788,FOOD,6,1985.0,0.06365323333333334,1.0042808927747582,5.029593120203933,0.8502121558000001,79.80000000000001,9.708451148200801,0.063925726,0.127851452,0.063925726
NCJ06,20.1,Low Fat,0.034848629,Household,118.6782,OUT017,2007,Small,Tier 2,Supermarket Type1,2502.7422,Non-Consumable,6,2007.0,0.04119768525,0.8458880344497025,4.784806474006111,0.7004574429,120.60000000000001,4.1357725621878,0.034848629,0.069697258,0.034848629
FDF08,14.3,Regular,0.074007994,Fruits and Vegetables,89.8856,OUT018,2009,Medium,Tier 3,Supermarket Type2,1406.1696,FOOD,4,2005.0,0.07400799400000001,0.9999999999999998,4.509601572792734,1.0583143142,57.2,6.652252945486399,0.148015988,0.22202398199999998,0.148015988
FDT21,7.42,Low Fat,0.02050719,Snack Foods,249.7092,OUT017,2007,Small,Tier 2,Supermarket Type1,7719.2852,FOOD,6,1992.0,0.02042765157142857,1.0038936648343209,5.524293701738626,0.15216334980000001,44.519999999999996,5.120834009148001,0.02050719,0.04101438,0.02050719
FDK22,9.8,Low Fat,0.025960174,Snack Foods,214.885,OUT027,1985,Medium,Tier 3,Supermarket Type3,4976.855,FOOD,28,1991.0,0.0296074724,0.8768115578822594,5.374745858497609,0.2544097052,274.40000000000003,5.57845198999,0.051920348,0.077880522,0.077880522
DRJ11,9.5,Low Fat,0.085020342,Hard Drinks,188.7872,OUT013,1987,High,Tier 3,Supermarket Type1,1701.7848,Drinks,26,2002.0,0.09663635500000001,0.8797966562377068,5.245903444491783,0.807693249,247.0,16.0507523092224,0.255061026,0.255061026,0.085020342
FDH27,7.075,Low Fat,0.097660814,Dairy,141.8128,OUT010,1998,Small,Tier 3,Grocery Store,143.8128,FOOD,15,1986.0,0.068828576125,1.4188992348561387,4.961534681742773,0.69095025905,106.125,13.8495534836192,0.097660814,0.292982442,0.0
FDU52,7.56,Low Fat,0.111654545,Frozen Foods,157.063,OUT019,1985,Small,Tier 1,Grocery Store,312.926,FOOD,28,1961.0,0.07576185475,1.4737567522394903,5.062993687730835,0.8441083601999999,211.67999999999998,17.536797801335,0.111654545,0.111654545,0.0
FDK50,7.96,Low Fat,0.02839206,Canned,160.7894,OUT017,2007,Small,Tier 2,Supermarket Type1,3235.788,FOOD,6,1963.0,0.02839206,1.0,5.086295489499336,0.2260007976,47.76,4.565142292164,0.02839206,0.05678412,0.02839206
DRJ01,6.135,Low Fat,0.115265695,Soft Drinks,160.5236,OUT045,2002,Small,Tier 2,Supermarket Type1,2094.6068,Drinks,11,2012.0,0.12797096283333334,0.9007175725490133,5.084651262017718,0.707155038825,67.485,18.502864317902,0.115265695,0.23053139,0.115265695
FDC21,14.6,Regular,0.043133816,Fruits and Vegetables,109.7254,OUT018,2009,Medium,Tier 3,Supermarket Type2,651.1524,FOOD,4,1992.0,0.055275661399999995,0.7803401154780213,4.707053262356361,0.6297537136,58.4,4.732875214126399,0.086267632,0.129401448,0.086267632
FDX39,14.3,Regular,0.049676157,Meat,212.4586,OUT046,1997,Small,Tier 1,Supermarket Type1,3799.0548,FOOD,16,1974.0,0.05632953279999999,0.8818847686235382,5.363442902858483,0.7103690451,228.8,10.554126769600199,0.049676157,0.049676157,0.049676157
NCY54,8.43,Low Fat,0.176834351,Household,172.1422,OUT027,1985,Medium,Tier 3,Supermarket Type3,5000.8238,Non-Consumable,28,1959.0,0.1775403895,0.9960232232114147,5.154113222187206,1.49071357893,236.04,30.4406542167122,0.353668702,0.530503053,0.530503053
FDD58,7.76,Low Fat,0.103918113,Snack Foods,100.67,OUT019,1985,Small,Tier 1,Grocery Store,399.48,FOOD,28,1955.0,0.06683014150000001,1.5549587456731628,4.62173227428707,0.80640455688,217.28,10.46143643571,0.103918113,0.103918113,0.0
FDW12,8.315,Regular,0.035644325,Baking Goods,147.1444,OUT045,2002,Small,Tier 2,Supermarket Type1,870.8664,FOOD,11,2001.0,0.03901434814285714,0.9136209291382423,4.998187473777648,0.29638256237499994,91.46499999999999,5.2448628155299994,0.035644325,0.07128865,0.035644325
DRE01,10.1,Low Fat,0.2262488690400001,Soft Drinks,241.8512,OUT010,1998,Small,Tier 3,Grocery Store,484.7024,Drinks,15,2012.0,0.19670203352000004,1.1502111340246812,5.492448910101349,2.285113577304001,151.5,54.718560475966875,0.2262488690400001,0.6787466071200003,0.0
FDT16,9.895,Regular,0.048738014,Frozen Foods,262.1278,OUT049,1999,Medium,Tier 1,Supermarket Type1,3904.917,FOOD,14,1997.0,0.0486897424,1.0009914121049037,5.572639845710193,0.48226264853,138.53,12.7755883861892,0.097476028,0.048738014,0.048738014
FDC16,11.5,Regular,0.020686161,Dairy,85.054,OUT017,2007,Small,Tier 2,Supermarket Type1,1731.08,FOOD,6,1997.0,0.020598200333333334,1.0042703083397206,4.454975006179148,0.23789085150000003,69.0,1.7594407376940002,0.020686161,0.041372322,0.020686161
FDK52,18.25,Low Fat,0.079342006,Frozen Foods,226.0062,OUT049,1999,Medium,Tier 1,Supermarket Type1,1805.6496,FOOD,14,1961.0,0.09261763125,0.8566620084013432,5.424977329883746,1.4479916095,255.5,17.931785276437203,0.158684012,0.079342006,0.079342006
FDS23,4.635,Low Fat,0.140889111,Breads,127.0994,OUT046,1997,Small,Tier 1,Supermarket Type1,1927.491,FOOD,16,1990.0,0.15532824684000002,0.9070411458717266,4.85280652505097,0.6530210294850001,74.16,17.906921474633403,0.140889111,0.140889111,0.140889111
FDI41,18.5,Regular,0.062245149,Frozen Foods,145.8418,OUT035,2004,Small,Tier 2,Supermarket Type1,5591.3884,FOOD,9,1972.0,0.06896943614285714,0.9025033765836645,4.989355816793763,1.1515352564999999,166.5,9.077944571428201,0.062245149,0.124490298,0.062245149
FDG33,5.365,Regular,0.140811559,Seafood,173.5764,OUT018,2009,Medium,Tier 3,Supermarket Type2,2061.3168,FOOD,4,1980.0,0.15754646170800002,0.8937779844334629,5.162362468175814,0.755454014035,21.46,24.441563489607603,0.281623118,0.42243467700000004,0.281623118
NCM31,6.095,Low Fat,0.08152738,Others,140.3154,OUT018,2009,Medium,Tier 3,Supermarket Type2,1843.6002,Non-Consumable,4,1982.0,0.08143529675,1.0011307535390053,4.950994271720585,0.49690938109999994,24.38,11.439546935652,0.16305476,0.24458214,0.16305476
NCY53,20.0,Low Fat,0.058198141,Health and Hygiene,110.4544,OUT027,1985,Medium,Tier 3,Supermarket Type3,4250.4672,Non-Consumable,28,1960.0,0.05855279575,0.9939429920389413,4.713615538639838,1.16396282,560.0,6.428240745270401,0.116396282,0.174594423,0.174594423
FDY55,16.75,Low Fat,0.081446638,Fruits and Vegetables,257.0988,OUT049,1999,Medium,Tier 1,Supermarket Type1,6424.97,FOOD,14,1958.0,0.0814281194,1.000227422665984,5.553342457353047,1.3642311865,234.5,20.9398328938344,0.162893276,0.081446638,0.081446638
FDQ21,21.25,Low Fat,0.019462623,Snack Foods,120.8756,OUT045,2002,Small,Tier 2,Supermarket Type1,1575.2828,FOOD,11,1992.0,0.01946363433333333,0.9999480398513447,4.803000852382816,0.41358073874999995,233.75,2.3525562326988,0.019462623,0.038925246,0.019462623
NCD18,16.0,Low Fat,0.072317217,Household,230.2668,OUT027,1985,Medium,Tier 3,Supermarket Type3,8062.838,Non-Consumable,28,1995.0,0.0727253108,0.9943885588729585,5.443572022402398,1.157075472,448.0,16.6522541434956,0.144634434,0.21695165100000002,0.21695165100000002
FDV09,12.1,Low Fat,0.020684919,Snack Foods,148.5734,OUT017,2007,Small,Tier 2,Supermarket Type1,1336.2606,FOOD,6,2004.0,0.024257880875,0.8527092332008989,5.00778724224412,0.2502875199,72.6,3.0732287445545996,0.020684919,0.041369838,0.020684919
FDI19,15.1,Low Fat,0.087604871,Meat,242.2512,OUT010,1998,Small,Tier 3,Grocery Store,484.7024,FOOD,15,1994.0,0.0593308482,1.4765484340404222,5.4940946542502465,1.3228335521,226.5,21.222385125595203,0.087604871,0.262814613,0.0
FDY47,8.6,Regular,0.05973079142857142,Breads,131.531,OUT049,1999,Medium,Tier 1,Supermarket Type1,2466.789,FOOD,14,1966.0,0.05973079142857143,0.9999999999999999,4.886816580325526,0.5136848062857142,120.39999999999999,7.856450727391428,0.11946158285714284,0.05973079142857142,0.05973079142857142
DRH37,17.6,Low Fat,0.041681059,Soft Drinks,164.2526,OUT049,1999,Medium,Tier 1,Supermarket Type1,1315.6208,Drinks,14,1976.0,0.04688144216666667,0.8890737373611725,5.107475212344784,0.7335866384,246.40000000000003,6.8462223115034,0.083362118,0.041681059,0.041681059
NCL19,15.35,Low Fat,0.015676231,Others,144.047,OUT046,1997,Small,Tier 1,Supermarket Type1,286.294,Non-Consumable,16,1994.0,0.015684261799999998,0.9994879708014056,4.977057827830259,0.24063014584999998,245.6,2.2581140468569996,0.015676231,0.015676231,0.015676231
DRI11,8.26,Low Fat,0.034397781,Hard Drinks,115.7834,OUT035,2004,Small,Tier 2,Supermarket Type1,2073.3012,Drinks,9,2002.0,0.04141927457142857,0.8304776304249407,4.760320937005984,0.28412567106000003,74.34,3.9826920366354,0.034397781,0.068795562,0.034397781
NCC19,6.57,Low Fat,0.096880574,Household,191.482,OUT046,1997,Small,Tier 1,Supermarket Type1,5020.132,Non-Consumable,16,1994.0,0.09673855199999999,1.0014681013625262,5.260002642862328,0.6365053711800001,105.12,18.550886070668,0.096880574,0.096880574,0.096880574
FDS01,11.6,Low Fat,0.017817285,Canned,177.0686,OUT018,2009,Medium,Tier 3,Supermarket Type2,1422.1488,FOOD,4,2012.0,0.019986152166666667,0.8914815043646095,5.182168869305605,0.20668050599999999,46.4,3.154881710751,0.03563457,0.05345185499999999,0.03563457
FDX31,20.35,Regular,0.014909465,Fruits and Vegetables,232.3958,OUT017,2007,Small,Tier 2,Supermarket Type1,6076.0908,FOOD,6,1982.0,0.016260853285714288,0.916893150564151,5.452735724831935,0.30340761275,122.10000000000001,3.464897046247,0.014909465,0.02981893,0.014909465
NCL55,12.15,Low Fat,0.0769198075,Others,254.904,OUT046,1997,Small,Tier 1,Supermarket Type1,4048.064,Non-Consumable,16,1958.0,0.0769198075,1.0,5.544802374149479,0.9345756611250001,194.4,19.607166610980002,0.0769198075,0.0769198075,0.0769198075
FDW16,17.35,Regular,0.041439718,Frozen Foods,93.7804,OUT013,1987,High,Tier 3,Supermarket Type1,2848.2924,FOOD,26,1997.0,0.0414315135,1.0001980255922824,4.5515626368301785,0.7189791073,451.1,3.8862333299272,0.124319154,0.124319154,0.041439718
FDT49,7.0,Low Fat,0.151405587,Canned,107.728,OUT046,1997,Small,Tier 1,Supermarket Type1,2024.032,FOOD,16,1964.0,0.15153307514285716,0.9991586777821478,4.688849350653046,1.0598391090000001,112.0,16.310621076336002,0.151405587,0.151405587,0.151405587
FDW13,8.5,Low Fat,0.097803261,Canned,50.5324,OUT013,1987,High,Tier 3,Supermarket Type1,882.8508,FOOD,26,2000.0,0.11190293389999999,0.8740008647798287,3.94221073606635,0.8313277185,221.0,4.9422335061564,0.293409783,0.293409783,0.097803261
NCG30,20.2,Low Fat,0.196659953,Household,125.8046,OUT019,1985,Small,Tier 1,Grocery Store,249.0092,Non-Consumable,28,1983.0,0.12633851166666668,1.5566112850756895,4.842647318947633,3.9725310506,565.6,24.740726723183798,0.196659953,0.196659953,0.0
FDC14,14.5,Regular,0.041313203,Canned,42.0454,OUT049,1999,Medium,Tier 1,Supermarket Type1,377.5086,FOOD,14,1999.0,0.04965328971428571,0.8320335518094345,3.7622553726675085,0.5990414435,203.0,1.7370301454162,0.082626406,0.041313203,0.041313203
FDS15,9.195,Regular,0.130657442,Meat,106.4596,OUT010,1998,Small,Tier 3,Grocery Store,215.7192,FOOD,15,1998.0,0.08693611683333334,1.5029132512380965,4.677114962978467,1.2013951791900002,137.925,13.9097390123432,0.130657442,0.39197232600000004,0.0
FDS32,17.75,Regular,0.029700018,Fruits and Vegetables,140.3838,OUT049,1999,Medium,Tier 1,Supermarket Type1,1404.838,FOOD,14,1981.0,0.03299479516666667,0.9001425179327905,4.951478178299272,0.5271753195000001,248.5,4.1694013869084,0.059400036,0.029700018,0.029700018
FDE09,8.775,Low Fat,0.02928258325,Fruits and Vegetables,111.3228,OUT049,1999,Medium,Tier 1,Supermarket Type1,1436.7964,FOOD,14,2004.0,0.02928258325,1.0,4.721376868741713,0.25695466801875,122.85000000000001,3.2598191586231002,0.0585651665,0.02928258325,0.02928258325
FDM12,16.7,Regular,0.070312473,Baking Goods,189.6214,OUT017,2007,Small,Tier 2,Supermarket Type1,2826.321,FOOD,6,2001.0,0.08574765333333334,0.819992970847482,5.2502892619374455,1.1742182990999999,100.19999999999999,13.3327495677222,0.070312473,0.140624946,0.070312473
FDT57,15.2,Low Fat,0.019064377,Snack Foods,238.2248,OUT049,1999,Medium,Tier 1,Supermarket Type1,3555.372,FOOD,14,1956.0,0.021176647833333336,0.9002547121736382,5.477403695631954,0.2897785304,212.79999999999998,4.5416073979495994,0.038128754,0.019064377,0.019064377
FDM32,20.5,Low Fat,0.020605032,Fruits and Vegetables,91.083,OUT046,1997,Small,Tier 1,Supermarket Type1,539.298,FOOD,16,1981.0,0.020627295666666667,0.9989206696298708,4.522690344247799,0.422403156,328.0,1.876768129656,0.020605032,0.020605032,0.020605032
NCS38,8.6,Low Fat,0.09037486866666666,Household,115.2176,OUT027,1985,Medium,Tier 3,Supermarket Type3,1030.6584,Non-Consumable,28,1975.0,0.09037486866666666,1.0,4.755464295943286,0.7772238705333333,240.79999999999998,10.412775468088533,0.18074973733333333,0.271124606,0.271124606
NCW30,5.21,Low Fat,0.011072173,Household,257.8962,OUT017,2007,Small,Tier 2,Supermarket Type1,4402.9354,Non-Consumable,6,1983.0,0.011039994000000001,1.0029147660768656,5.556427209168124,0.05768602133,31.259999999999998,2.8554713424426,0.011072173,0.022144346,0.011072173
FDD21,10.3,Regular,0.03061079775,Fruits and Vegetables,115.7176,OUT017,2007,Small,Tier 2,Supermarket Type1,1717.764,FOOD,6,1992.0,0.03061079775,1.0,4.759757341974342,0.31529121682500005,61.800000000000004,3.5422080497154003,0.03061079775,0.0612215955,0.03061079775
FDH35,18.25,Low Fat,0.060342304,Starchy Foods,165.9526,OUT049,1999,Medium,Tier 1,Supermarket Type1,1644.526,FOOD,14,1978.0,0.068386192,0.8823755532403383,5.1177099397934045,1.101247048,255.5,10.0139622387904,0.120684608,0.060342304,0.060342304
NCX17,21.25,Low Fat,0.113833823,Health and Hygiene,232.83,OUT045,2002,Small,Tier 2,Supermarket Type1,1398.18,Non-Consumable,11,1996.0,0.114048682,0.998116076431291,5.454594355605302,2.41896873875,233.75,26.50392900909,0.113833823,0.227667646,0.113833823
NCI29,8.6,Low Fat,0.032615377,Health and Hygiene,142.9154,OUT035,2004,Small,Tier 2,Supermarket Type1,992.7078,Non-Consumable,9,1984.0,0.035402842125,0.9212643686866143,4.969225626930252,0.2804922422,77.39999999999999,4.6612396501058,0.032615377,0.065230754,0.032615377
FDL24,10.3,Regular,0.024935297,Baking Goods,172.0422,OUT049,1999,Medium,Tier 1,Supermarket Type1,3966.1706,FOOD,14,1989.0,0.024904027,1.0012556202255964,5.153535495387377,0.2568335591,144.20000000000002,4.2899233535334,0.049870594,0.024935297,0.024935297
FDI46,9.5,Low Fat,0.074345268,Snack Foods,251.9724,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4136,FOOD,16,1967.0,0.0743871066,0.999437555755126,5.533280391867583,0.706280046,152.0,18.732955606603202,0.074345268,0.074345268,0.074345268
DRQ35,9.3,Low Fat,0.042283454,Hard Drinks,125.4388,OUT035,2004,Small,Tier 2,Supermarket Type1,3715.164,Drinks,9,1978.0,0.04233645442857143,0.9987481136697252,4.83975839663487,0.39323612220000004,83.7,5.3039857296152,0.042283454,0.084566908,0.042283454
FDM04,9.195,Regular,0.047387144,Frozen Foods,50.8666,OUT017,2007,Small,Tier 2,Supermarket Type1,871.5322,FOOD,6,2009.0,0.047201213666666665,1.0039391006902145,3.9486750377283117,0.43572478908,55.17,2.4104228989904,0.047387144,0.094774288,0.047387144
NCJ17,7.68,Low Fat,0.152865879,Health and Hygiene,84.9224,OUT045,2002,Small,Tier 2,Supermarket Type1,1619.2256,Non-Consumable,11,1996.0,0.16762832760800003,0.9119334493241374,4.45344456333133,1.1740099507200001,84.47999999999999,12.9817373227896,0.152865879,0.305731758,0.152865879
NCJ18,12.35,Low Fat,0.163148041,Household,116.6124,OUT027,1985,Medium,Tier 3,Supermarket Type3,3199.8348,Non-Consumable,28,1995.0,0.17278950472000001,0.94420110332729,4.767394472082762,2.01487830635,345.8,19.025084616308398,0.326296082,0.48944412299999995,0.48944412299999995
DRF13,12.1,Low Fat,0.02984176,Soft Drinks,144.4444,OUT045,2002,Small,Tier 2,Supermarket Type1,3628.61,Drinks,11,2000.0,0.029860657,0.9993671606086899,4.979793882996858,0.36108529599999994,133.1,4.310475118144,0.02984176,0.05968352,0.02984176
FDB39,11.6,Low Fat,0.038511676,Dairy,57.7272,OUT035,2004,Small,Tier 2,Supermarket Type1,503.3448,FOOD,9,1974.0,0.0443732326,0.8679033224187503,4.072902992593372,0.4467354416,104.39999999999999,2.2231712227872,0.038511676,0.077023352,0.038511676
FDT52,9.695,Regular,0.047622786,Frozen Foods,246.2144,OUT018,2009,Medium,Tier 3,Supermarket Type2,3675.216,FOOD,4,1961.0,0.04753483,1.001850348470795,5.510255976314114,0.46170291027,38.78,11.7254156813184,0.095245572,0.142868358,0.095245572
FDT60,12.0,Low Fat,0.07554831,Baking Goods,121.9388,OUT046,1997,Small,Tier 1,Supermarket Type1,3219.8088,FOOD,16,1953.0,0.0870713752,0.8676595474283952,4.8116866705722705,0.9065797199999999,192.0,9.212270263428,0.07554831,0.07554831,0.07554831
FDM34,19.0,Low Fat,0.067447572,Snack Foods,132.9626,OUT046,1997,Small,Tier 1,Supermarket Type1,1967.439,FOOD,16,1979.0,0.07879606475,0.8559764020448749,4.897560656516396,1.281503868,304.0,8.9680045368072,0.067447572,0.067447572,0.067447572
FDY27,6.38,Low Fat,0.03187163,Dairy,179.5344,OUT013,1987,High,Tier 3,Supermarket Type1,4103.9912,FOOD,26,1986.0,0.0319008986,0.9990825148731077,5.1959213413319985,0.20334099939999997,165.88,5.722053969071999,0.09561489,0.09561489,0.03187163
FDP08,20.5,Regular,0.112638016,Fruits and Vegetables,195.5478,OUT045,2002,Small,Tier 2,Supermarket Type1,3874.956,FOOD,11,2005.0,0.1125990518,1.0003460437665959,5.280905658724585,2.3090793279999997,225.5,22.0261162251648,0.112638016,0.225276032,0.112638016
